(181.0, 243.0)
(183.0, 243.0)
(184.0, 243.0)
(185.0, 244.0)
(187.0, 245.0)
(189.0, 245.0)
(190.0, 245.0)
(193.0, 246.0)
(196.0, 246.0)
(197.0, 246.0)
(201.0, 246.0)
(203.0, 246.0)
(205.0, 246.0)
(208.0, 246.0)
(210.0, 246.0)
(211.0, 246.0)
(213.0, 246.0)
(215.0, 246.0)
(217.0, 246.0)
(218.0, 246.0)
(220.0, 246.0)
(221.0, 246.0)
(222.0, 246.0)
(223.0, 246.0)
(224.0, 245.0)
(225.0, 245.0)
(225.0, 244.0)
(226.0, 244.0)
(227.0, 243.0)
(228.0, 243.0)
(229.0, 243.0)
(229.0, 242.0)
(230.0, 242.0)
(232.0, 241.0)
(233.0, 241.0)
(233.0, 240.0)
(233.0, 239.0)
(235.0, 238.0)
(236.0, 236.0)
(236.0, 234.0)
(238.0, 233.0)
(239.0, 232.0)
(239.0, 230.0)
(240.0, 229.0)
(241.0, 228.0)
(241.0, 227.0)
(241.0, 226.0)
(241.0, 225.0)
(240.0, 224.0)
(239.0, 223.0)
(238.0, 222.0)
(237.0, 221.0)
(237.0, 219.0)
(235.0, 217.0)
(234.0, 216.0)
(233.0, 214.0)
(233.0, 213.0)
(230.0, 210.0)
(229.0, 210.0)
(229.0, 209.0)
(228.0, 207.0)
(226.0, 206.0)
(225.0, 206.0)
(224.0, 204.0)
(223.0, 203.0)
(222.0, 202.0)
(221.0, 202.0)
(219.0, 201.0)
(217.0, 200.0)
(213.0, 199.0)
(211.0, 198.0)
(208.0, 198.0)
(206.0, 196.0)
(204.0, 195.0)
(201.0, 194.0)
(198.0, 194.0)
(197.0, 193.0)
(194.0, 192.0)
(193.0, 192.0)
(192.0, 192.0)
(191.0, 191.0)
(190.0, 191.0)
(189.0, 191.0)
(189.0, 190.0)
(188.0, 189.0)
(187.0, 188.0)
(186.0, 186.0)
(186.0, 184.0)
(186.0, 183.0)
(186.0, 182.0)
(186.0, 181.0)
(186.0, 180.0)
(186.0, 179.0)
(186.0, 178.0)
(186.0, 177.0)
(186.0, 175.0)
(186.0, 174.0)
(186.0, 173.0)
(187.0, 172.0)
(188.0, 170.0)
(189.0, 168.0)
(190.0, 166.0)
(191.0, 166.0)
(193.0, 163.0)
(195.0, 161.0)
(197.0, 159.0)
(200.0, 157.0)
(202.0, 154.0)
(205.0, 152.0)
(208.0, 150.0)
(210.0, 149.0)
(213.0, 146.0)
(214.0, 146.0)
(215.0, 145.0)
(217.0, 143.0)
(219.0, 142.0)
(220.0, 142.0)
(221.0, 142.0)
(221.0, 141.0)
(222.0, 140.0)
(224.0, 140.0)
(225.0, 139.0)
(226.0, 139.0)
(228.0, 139.0)
(229.0, 139.0)
(232.0, 138.0)
(233.0, 138.0)
(234.0, 138.0)
(237.0, 138.0)
(239.0, 138.0)
(241.0, 138.0)
(242.0, 138.0)
(245.0, 138.0)
(246.0, 139.0)
(249.0, 139.0)
(250.0, 139.0)
(252.0, 140.0)
(254.0, 140.0)
(256.0, 142.0)
(257.0, 142.0)
(258.0, 142.0)
(260.0, 142.0)
(261.0, 142.0)
(261.0, 143.0)
(263.0, 144.0)
(264.0, 144.0)
(265.0, 145.0)
(266.0, 145.0)
(267.0, 145.0)
(267.0, 146.0)
(268.0, 146.0)
(269.0, 146.0)
