(192.0, 172.0)
(192.0, 171.0)
(193.0, 170.0)
(194.0, 169.0)
(195.0, 167.0)
(197.0, 165.0)
(198.0, 164.0)
(199.0, 163.0)
(200.0, 162.0)
(201.0, 161.0)
(202.0, 159.0)
(202.0, 158.0)
(203.0, 158.0)
(205.0, 158.0)
(205.0, 157.0)
(206.0, 156.0)
(206.0, 155.0)
(207.0, 154.0)
(208.0, 154.0)
(209.0, 153.0)
(209.0, 152.0)
(210.0, 152.0)
(211.0, 152.0)
(211.0, 151.0)
(211.0, 150.0)
(213.0, 150.0)
(214.0, 146.0)
(217.0, 143.0)
(221.0, 139.0)
(222.0, 134.0)
(223.0, 133.0)
(224.0, 130.0)
(225.0, 130.0)
(225.0, 129.0)
(225.0, 127.0)
(225.0, 126.0)
(225.0, 125.0)
(224.0, 125.0)
(223.0, 124.0)
(222.0, 122.0)
(221.0, 121.0)
(218.0, 121.0)
(217.0, 120.0)
(217.0, 118.0)
(215.0, 118.0)
(214.0, 117.0)
(213.0, 117.0)
(212.0, 116.0)
(211.0, 115.0)
(210.0, 114.0)
(209.0, 114.0)
(208.0, 114.0)
(208.0, 113.0)
(206.0, 113.0)
(206.0, 112.0)
(205.0, 112.0)
(204.0, 112.0)
(203.0, 112.0)
(202.0, 112.0)
(201.0, 112.0)
(200.0, 112.0)
(199.0, 112.0)
(198.0, 112.0)
(197.0, 112.0)
(196.0, 112.0)
(194.0, 112.0)
(193.0, 112.0)
(192.0, 112.0)
(190.0, 112.0)
(189.0, 112.0)
(187.0, 113.0)
(186.0, 113.0)
(185.0, 113.0)
(185.0, 114.0)
(183.0, 114.0)
(182.0, 114.0)
(181.0, 114.0)
(180.0, 115.0)
(179.0, 115.0)
(179.0, 117.0)
(178.0, 117.0)
(177.0, 118.0)
(175.0, 120.0)
(174.0, 120.0)
(173.0, 122.0)
(173.0, 124.0)
(171.0, 126.0)
(169.0, 126.0)
(169.0, 128.0)
(169.0, 129.0)
(168.0, 130.0)
(168.0, 131.0)
(168.0, 132.0)
(167.0, 133.0)
(166.0, 134.0)
(166.0, 135.0)
(165.0, 135.0)
(165.0, 137.0)
(165.0, 138.0)
(165.0, 139.0)
(165.0, 140.0)
(165.0, 141.0)
(165.0, 142.0)
(165.0, 143.0)
(165.0, 145.0)
(165.0, 146.0)
(165.0, 147.0)
(165.0, 149.0)
(165.0, 150.0)
(165.0, 153.0)
(165.0, 154.0)
(165.0, 156.0)
(166.0, 158.0)
(167.0, 161.0)
(168.0, 162.0)
(168.0, 164.0)
(169.0, 166.0)
(169.0, 167.0)
(171.0, 169.0)
(171.0, 170.0)
(173.0, 171.0)
(173.0, 172.0)
(174.0, 174.0)
(174.0, 175.0)
(175.0, 176.0)
(176.0, 177.0)
(177.0, 178.0)
(178.0, 178.0)
(180.0, 180.0)
(181.0, 182.0)
(185.0, 183.0)
(186.0, 184.0)
(187.0, 185.0)
(189.0, 185.0)
(192.0, 186.0)
(193.0, 186.0)
(194.0, 187.0)
(196.0, 187.0)
(197.0, 189.0)
(197.0, 190.0)
(199.0, 190.0)
(201.0, 190.0)
(201.0, 191.0)
(203.0, 192.0)
(204.0, 193.0)
(205.0, 193.0)
(206.0, 194.0)
(206.0, 195.0)
(207.0, 195.0)
(208.0, 196.0)
(209.0, 197.0)
(211.0, 198.0)
(212.0, 199.0)
(213.0, 199.0)
(214.0, 201.0)
(217.0, 202.0)
(219.0, 204.0)
(221.0, 205.0)
(224.0, 206.0)
(226.0, 207.0)
(227.0, 208.0)
(229.0, 210.0)
(231.0, 210.0)
(233.0, 211.0)
(233.0, 212.0)
(235.0, 213.0)
(237.0, 213.0)
(237.0, 214.0)
(238.0, 214.0)
(240.0, 215.0)
(241.0, 217.0)
(242.0, 217.0)
(243.0, 218.0)
(245.0, 218.0)
(246.0, 219.0)
(248.0, 220.0)
(249.0, 221.0)
(250.0, 221.0)
(251.0, 221.0)
(253.0, 222.0)
(254.0, 222.0)
(257.0, 224.0)
(257.0, 225.0)
(260.0, 226.0)
(261.0, 226.0)
(263.0, 226.0)
(265.0, 227.0)
(268.0, 228.0)
(269.0, 229.0)
(272.0, 231.0)
(274.0, 232.0)
(276.0, 234.0)
(277.0, 234.0)
(279.0, 235.0)
(279.0, 236.0)
(281.0, 237.0)
(282.0, 238.0)
(284.0, 239.0)
(284.0, 240.0)
(285.0, 242.0)
(286.0, 242.0)
(288.0, 243.0)
(289.0, 246.0)
(290.0, 246.0)
(292.0, 248.0)
(293.0, 249.0)
(295.0, 250.0)
(296.0, 250.0)
(297.0, 251.0)
(298.0, 251.0)
(299.0, 251.0)
(299.0, 252.0)
