(116.0, 153.0)
(120.0, 154.0)
(123.0, 154.0)
(129.0, 155.0)
(132.0, 156.0)
(135.0, 157.0)
(139.0, 158.0)
(141.0, 158.0)
(145.0, 161.0)
(146.0, 162.0)
(149.0, 162.0)
(149.0, 163.0)
(152.0, 165.0)
(153.0, 166.0)
(155.0, 168.0)
(156.0, 170.0)
(157.0, 170.0)
(160.0, 172.0)
(161.0, 173.0)
(161.0, 174.0)
(162.0, 176.0)
(164.0, 177.0)
(165.0, 178.0)
(166.0, 178.0)
(168.0, 179.0)
(169.0, 182.0)
(170.0, 182.0)
(171.0, 183.0)
(173.0, 183.0)
(174.0, 184.0)
(174.0, 185.0)
(176.0, 186.0)
(177.0, 186.0)
(180.0, 187.0)
(181.0, 188.0)
(181.0, 189.0)
(183.0, 190.0)
(185.0, 190.0)
(186.0, 190.0)
(187.0, 190.0)
(188.0, 191.0)
(189.0, 192.0)
(190.0, 192.0)
(192.0, 193.0)
(193.0, 193.0)
(193.0, 194.0)
(194.0, 195.0)
(196.0, 195.0)
(197.0, 195.0)
(197.0, 196.0)
(198.0, 196.0)
(199.0, 197.0)
(200.0, 197.0)
(200.0, 198.0)
(201.0, 198.0)
(201.0, 199.0)
(199.0, 200.0)
(197.0, 200.0)
(196.0, 201.0)
(193.0, 201.0)
(191.0, 201.0)
(188.0, 201.0)
(185.0, 202.0)
(181.0, 202.0)
(176.0, 202.0)
(172.0, 202.0)
(165.0, 203.0)
(162.0, 204.0)
(158.0, 206.0)
(154.0, 207.0)
(151.0, 209.0)
(146.0, 210.0)
(145.0, 210.0)
(142.0, 211.0)
(140.0, 212.0)
(137.0, 213.0)
(136.0, 214.0)
(133.0, 214.0)
(132.0, 214.0)
(129.0, 216.0)
(126.0, 216.0)
(125.0, 216.0)
(124.0, 216.0)
(124.0, 215.0)
(123.0, 215.0)
(121.0, 215.0)
(119.0, 214.0)
(118.0, 214.0)
(117.0, 214.0)
(116.0, 214.0)
(115.0, 214.0)
(113.0, 214.0)
(112.0, 214.0)
(111.0, 214.0)
(109.0, 214.0)
(107.0, 214.0)
(105.0, 214.0)
(104.0, 214.0)
(102.0, 215.0)
(101.0, 215.0)
(100.0, 215.0)
(99.0, 215.0)
(98.0, 215.0)
(97.0, 216.0)
(95.0, 216.0)
(94.0, 216.0)
(93.0, 216.0)
(92.0, 216.0)
(90.0, 216.0)
(89.0, 216.0)
(86.0, 217.0)
(83.0, 218.0)
(82.0, 218.0)
(80.0, 218.0)
(78.0, 219.0)
(77.0, 219.0)
(75.0, 219.0)
(74.0, 219.0)
(73.0, 219.0)
(73.0, 220.0)
(72.0, 220.0)
(70.0, 220.0)
(69.0, 220.0)
(68.0, 219.0)
(67.0, 218.0)
(66.0, 218.0)
(65.0, 218.0)
(64.0, 218.0)
(62.0, 218.0)
(61.0, 218.0)
(60.0, 218.0)
(58.0, 218.0)
(57.0, 218.0)
(55.0, 218.0)
(54.0, 218.0)
(53.0, 218.0)
(52.0, 218.0)
(51.0, 218.0)
(50.0, 218.0)
(49.0, 218.0)
(48.0, 218.0)
