(53.0, 68.0)
(60.0, 72.0)
(69.0, 78.0)
(75.0, 82.0)
(83.0, 88.0)
(87.0, 92.0)
(92.0, 96.0)
(96.0, 99.0)
(99.0, 101.0)
(103.0, 105.0)
(106.0, 107.0)
(109.0, 110.0)
(112.0, 114.0)
(117.0, 117.0)
(121.0, 124.0)
(126.0, 128.0)
(130.0, 133.0)
(135.0, 140.0)
(138.0, 144.0)
(140.0, 148.0)
(144.0, 152.0)
(146.0, 156.0)
(148.0, 158.0)
(149.0, 162.0)
(152.0, 166.0)
(155.0, 170.0)
(157.0, 175.0)
(159.0, 180.0)
(163.0, 184.0)
(164.0, 189.0)
(168.0, 192.0)
(169.0, 197.0)
(172.0, 200.0)
(174.0, 202.0)
(176.0, 203.0)
(176.0, 205.0)
(177.0, 206.0)
(180.0, 208.0)
(182.0, 209.0)
(183.0, 210.0)
(184.0, 212.0)
(185.0, 212.0)
(186.0, 213.0)
(187.0, 213.0)
(187.0, 214.0)
(188.0, 214.0)
(189.0, 214.0)
(189.0, 212.0)
(189.0, 211.0)
(190.0, 209.0)
