(60.0, 291.0)
(61.0, 290.0)
(62.0, 290.0)
(62.0, 289.0)
(62.0, 288.0)
(63.0, 288.0)
(63.0, 286.0)
(64.0, 285.0)
(65.0, 284.0)
(66.0, 284.0)
(66.0, 283.0)
(66.0, 282.0)
(67.0, 281.0)
(67.0, 280.0)
(67.0, 279.0)
(68.0, 278.0)
(68.0, 277.0)
(69.0, 276.0)
(70.0, 276.0)
(71.0, 275.0)
(71.0, 273.0)
(72.0, 272.0)
(73.0, 272.0)
(74.0, 271.0)
(75.0, 270.0)
(75.0, 269.0)
(77.0, 268.0)
(79.0, 268.0)
(79.0, 267.0)
(79.0, 266.0)
(81.0, 265.0)
(83.0, 264.0)
(84.0, 263.0)
(85.0, 263.0)
(86.0, 263.0)
(87.0, 261.0)
(87.0, 260.0)
(88.0, 260.0)
(89.0, 260.0)
(90.0, 260.0)
(91.0, 260.0)
(91.0, 259.0)
(91.0, 258.0)
(92.0, 258.0)
(92.0, 257.0)
(93.0, 257.0)
(93.0, 256.0)
(94.0, 256.0)
(95.0, 256.0)
(95.0, 255.0)
(96.0, 254.0)
(97.0, 253.0)
(97.0, 252.0)
(98.0, 252.0)
(99.0, 251.0)
(99.0, 250.0)
(101.0, 248.0)
(102.0, 247.0)
(102.0, 246.0)
(103.0, 246.0)
(103.0, 245.0)
(103.0, 244.0)
(104.0, 244.0)
(106.0, 242.0)
(107.0, 241.0)
(107.0, 240.0)
(109.0, 240.0)
(110.0, 239.0)
(111.0, 237.0)
(111.0, 236.0)
(114.0, 235.0)
(115.0, 234.0)
(115.0, 233.0)
(117.0, 232.0)
(119.0, 232.0)
(120.0, 231.0)
(122.0, 229.0)
(123.0, 228.0)
(124.0, 228.0)
(125.0, 228.0)
(126.0, 228.0)
(127.0, 227.0)
(129.0, 226.0)
(130.0, 225.0)
(131.0, 225.0)
(131.0, 224.0)
(132.0, 223.0)
(134.0, 222.0)
(135.0, 221.0)
(136.0, 220.0)
(137.0, 219.0)
(138.0, 219.0)
(139.0, 216.0)
(140.0, 216.0)
(142.0, 216.0)
(143.0, 215.0)
(143.0, 213.0)
(145.0, 212.0)
(147.0, 212.0)
(148.0, 210.0)
(150.0, 209.0)
(151.0, 208.0)
(152.0, 208.0)
(155.0, 206.0)
(155.0, 205.0)
(156.0, 205.0)
(157.0, 205.0)
(158.0, 204.0)
(159.0, 203.0)
(159.0, 202.0)
(161.0, 202.0)
(162.0, 202.0)
(163.0, 201.0)
(163.0, 200.0)
(164.0, 200.0)
(165.0, 200.0)
(165.0, 199.0)
(167.0, 199.0)
(168.0, 196.0)
(169.0, 196.0)
(171.0, 196.0)
(171.0, 195.0)
(171.0, 193.0)
(174.0, 193.0)
(175.0, 192.0)
(176.0, 191.0)
(176.0, 190.0)
(177.0, 190.0)
(178.0, 190.0)
(178.0, 189.0)
(179.0, 189.0)
(181.0, 188.0)
(182.0, 188.0)
(183.0, 187.0)
(183.0, 186.0)
(186.0, 185.0)
(187.0, 184.0)
(187.0, 183.0)
(189.0, 183.0)
(191.0, 181.0)
(191.0, 180.0)
(193.0, 180.0)
(194.0, 180.0)
(195.0, 177.0)
(196.0, 176.0)
(197.0, 176.0)
(199.0, 176.0)
(199.0, 175.0)
(200.0, 174.0)
(202.0, 173.0)
(203.0, 172.0)
(203.0, 171.0)
(205.0, 170.0)
(207.0, 168.0)
(207.0, 167.0)
(208.0, 166.0)
(210.0, 164.0)
(212.0, 162.0)
(214.0, 160.0)
(215.0, 159.0)
(216.0, 156.0)
(220.0, 154.0)
(221.0, 153.0)
(223.0, 152.0)
(225.0, 148.0)
(227.0, 148.0)
(229.0, 146.0)
(230.0, 144.0)
(231.0, 144.0)
(233.0, 143.0)
(235.0, 141.0)
(235.0, 140.0)
(237.0, 139.0)
(238.0, 139.0)
(238.0, 138.0)
(239.0, 137.0)
(241.0, 136.0)
(242.0, 136.0)
(243.0, 135.0)
(243.0, 134.0)
(244.0, 133.0)
(245.0, 133.0)
(246.0, 132.0)
(247.0, 132.0)
(247.0, 131.0)
(249.0, 131.0)
(250.0, 128.0)
(251.0, 128.0)
(251.0, 127.0)
(252.0, 127.0)
(253.0, 127.0)
