(177.0, 179.0)
(174.0, 179.0)
(170.0, 179.0)
(166.0, 179.0)
(162.0, 179.0)
(158.0, 179.0)
(155.0, 179.0)
(152.0, 179.0)
(148.0, 179.0)
(145.0, 179.0)
(142.0, 179.0)
(140.0, 179.0)
(139.0, 179.0)
(137.0, 179.0)
(134.0, 179.0)
(134.0, 178.0)
(133.0, 178.0)
(132.0, 177.0)
(131.0, 176.0)
(130.0, 175.0)
(130.0, 174.0)
(129.0, 173.0)
(128.0, 172.0)
(127.0, 171.0)
(127.0, 170.0)
(126.0, 170.0)
(125.0, 169.0)
(125.0, 167.0)
(125.0, 166.0)
(125.0, 165.0)
(124.0, 163.0)
(122.0, 162.0)
(122.0, 159.0)
(121.0, 158.0)
(121.0, 156.0)
(121.0, 154.0)
(121.0, 152.0)
(120.0, 151.0)
(120.0, 150.0)
(120.0, 149.0)
(120.0, 148.0)
(120.0, 147.0)
(120.0, 146.0)
(120.0, 145.0)
(120.0, 143.0)
(120.0, 142.0)
(120.0, 141.0)
(120.0, 139.0)
(120.0, 138.0)
(121.0, 135.0)
(121.0, 134.0)
(121.0, 130.0)
(123.0, 126.0)
(123.0, 124.0)
(124.0, 121.0)
(125.0, 116.0)
(125.0, 114.0)
(125.0, 112.0)
(126.0, 109.0)
(127.0, 107.0)
(128.0, 105.0)
(129.0, 104.0)
(129.0, 102.0)
(131.0, 101.0)
(131.0, 100.0)
(132.0, 99.0)
(133.0, 99.0)
(133.0, 98.0)
(134.0, 98.0)
(136.0, 98.0)
(137.0, 97.0)
(138.0, 97.0)
(139.0, 97.0)
(141.0, 96.0)
(142.0, 96.0)
(144.0, 96.0)
(146.0, 96.0)
(148.0, 96.0)
(151.0, 96.0)
(153.0, 96.0)
(154.0, 96.0)
(157.0, 96.0)
(160.0, 96.0)
(161.0, 96.0)
(162.0, 96.0)
(164.0, 96.0)
(165.0, 97.0)
(166.0, 98.0)
(167.0, 98.0)
(168.0, 98.0)
(169.0, 98.0)
(170.0, 99.0)
(171.0, 99.0)
(172.0, 99.0)
(173.0, 100.0)
(173.0, 101.0)
(174.0, 102.0)
(175.0, 103.0)
(176.0, 105.0)
(176.0, 106.0)
(177.0, 106.0)
(177.0, 108.0)
(178.0, 111.0)
(179.0, 114.0)
(179.0, 117.0)
(179.0, 118.0)
(179.0, 119.0)
(179.0, 121.0)
(179.0, 122.0)
(179.0, 124.0)
(179.0, 125.0)
(179.0, 126.0)
(180.0, 128.0)
(180.0, 129.0)
(180.0, 130.0)
(180.0, 131.0)
(180.0, 132.0)
(181.0, 133.0)
(181.0, 134.0)
(181.0, 136.0)
(181.0, 137.0)
(181.0, 138.0)
(182.0, 139.0)
(182.0, 140.0)
(182.0, 142.0)
(182.0, 143.0)
(182.0, 144.0)
(182.0, 145.0)
(182.0, 146.0)
(182.0, 148.0)
(182.0, 149.0)
(183.0, 150.0)
(183.0, 151.0)
(183.0, 152.0)
(183.0, 154.0)
(184.0, 156.0)
(184.0, 157.0)
(184.0, 158.0)
(184.0, 159.0)
(185.0, 162.0)
(185.0, 163.0)
(185.0, 164.0)
(185.0, 166.0)
(185.0, 167.0)
(185.0, 169.0)
(185.0, 170.0)
(185.0, 172.0)
(185.0, 173.0)
(185.0, 174.0)
(185.0, 176.0)
(185.0, 177.0)
(185.0, 179.0)
(185.0, 181.0)
(185.0, 182.0)
(185.0, 183.0)
(185.0, 186.0)
(185.0, 187.0)
(185.0, 190.0)
(185.0, 193.0)
(185.0, 194.0)
(185.0, 196.0)
(186.0, 198.0)
(186.0, 199.0)
(186.0, 200.0)
(186.0, 202.0)
(186.0, 203.0)
(186.0, 204.0)
(188.0, 206.0)
(188.0, 207.0)
(188.0, 208.0)
(188.0, 210.0)
(188.0, 211.0)
(189.0, 213.0)
(189.0, 215.0)
(189.0, 217.0)
(189.0, 218.0)
(189.0, 221.0)
(189.0, 223.0)
(189.0, 224.0)
(189.0, 226.0)
(190.0, 228.0)
(190.0, 230.0)
(191.0, 232.0)
(191.0, 234.0)
(192.0, 236.0)
(192.0, 237.0)
(192.0, 238.0)
(193.0, 242.0)
(193.0, 243.0)
(193.0, 244.0)
(193.0, 246.0)
(193.0, 247.0)
(193.0, 248.0)
(193.0, 250.0)
(193.0, 252.0)
(193.0, 253.0)
(193.0, 255.0)
(195.0, 257.0)
(195.0, 258.0)
(196.0, 260.0)
(196.0, 262.0)
(196.0, 263.0)
(197.0, 265.0)
(197.0, 266.0)
(197.0, 270.0)
(197.0, 271.0)
(197.0, 273.0)
(197.0, 274.0)
(197.0, 276.0)
(197.0, 277.0)
(198.0, 277.0)
(198.0, 278.0)
(198.0, 279.0)
(198.0, 282.0)
(199.0, 282.0)
(199.0, 283.0)
